community_id,community_name,community_price,district_name,plate_name,lat,lng,community_age
5011000013190,共康七村,48892,宝山,共康,31.33410272,121.4433888,19
5011000013453,宝山八村,46836,宝山,淞宝,31.40157655,121.500425,18
5011000013691,大华三村二街坊,55430,宝山,大华,31.28945,121.424612,20
5011000004380,逸仙一村,53286,宝山,高境,31.32008626,121.4943316,23
5011000000145,悦尚华都,48901,宝山,大华,31.282053,121.426787,5
5011000018725,卓越时代广场,33042,宝山,共康,31.345954,121.442478,1
5011102210316,馨佳园（菊盛路851弄）,46000,宝山,顾村,31.373339,121.372326,5
509821540057610,远洋7号酒店式公寓,18749,宝山,罗店,31.410155549272,121.35509615253,3
5011000014845,新顾村大家园C区,42422,宝山,顾村,31.36638,121.419354,5
5011000011141,临江三村,44293,宝山,淞宝,31.417401,121.493982,16
5011000018282,康泰东苑,49708,宝山,大华,31.29152,121.412672,14
5011000013865,城投世纪名城,49518,宝山,张庙,31.33132405,121.4687824,12
5011000002297,宝钢六村,50508,宝山,淞宝,31.41257892,121.4868814,14
5011000004055,宝山二村,46225,宝山,淞宝,31.401352,121.506541,17
5011000004531,海滨二村（宝山）,40381,宝山,淞宝,31.38690036,121.4988793,19
5011000001260,逸仙路1321弄小区,51826,宝山,高境,31.322445,121.494476,13
5011000013880,美树铭家,51135,宝山,张庙,31.33109075,121.4648171,13
5011000012702,祥腾生活广场,33978,宝山,淞南,31.345913,121.48565,7
5011000011398,新天地荻泾花园,45245,宝山,顾村,31.36088093,121.3956842,5
5011000016133,康桥水都（公寓）,40689,宝山,杨行,31.370073,121.4488,4
5011000017602,共富二村,41214,宝山,共富,31.353984,121.437777,10
5011000015496,锦秋花园（别墅）,47572,宝山,上大,31.330332,121.396035,9
5011000010583,水岸蓝桥（公寓）,64285,宝山,大华,31.280595,121.414492,7
5011000014067,高境一村,50359,宝山,高境,31.325868,121.488126,15
5011000010988,美兰湖中华园,45444,宝山,罗店,31.413975,121.366349,116
5011000013759,三花现代城,63150,宝山,高境,31.324675,121.479561,2
5011000009830,上置美兰优湖,17482,宝山,罗店,31.40761383,121.357618,3
5011000014451,祁连二村,44052,宝山,上大,31.322801,121.387352,19
5011102210180,绿地摩登公馆,21600,宝山,顾村,31.36297788,121.4259434,3
5011000016321,滨江雅苑,58597,宝山,大华,31.283449,121.419835,11
5011000017305,大华公园世家康华苑,56912,宝山,大华,31.287254,121.416609,14
5011000008871,宝宸怡景园,67433,宝山,共康,31.337204,121.441228,5
5011000009842,荣域飘鹰锦和花园（公寓）,44120,宝山,杨行,31.37406845,121.4361318,116
5011000014611,远景佳苑,58273,宝山,大华,31.291755,121.422115,9
5011000014609,铂金华府,66565,宝山,大华,31.280682,121.419351,7
5011000013210,菊泉新城（陆翔路358弄）,46592,宝山,顾村,31.354167,121.37701,11
5011000010212,远洋香奈,45608,宝山,杨行,31.399686,121.434924,2
509821540057898,湘源大厦,38652,宝山,淞南,31.351260109021,121.48589497052,116
5011000014723,金星绿苑,30058,宝山,罗店,31.42943222,121.3614414,10
5011000003079,上置香岛原墅（公寓）,39293,宝山,罗店,31.41614,121.366597,4
5011000015088,通河二村,48454,宝山,通河,31.339731,121.456528,20
